
14,13,15,15,10,13,6,12,5,14,11,4,24,15,7,13,5,19,7,14,6,0,14,14,14,15,7,14,14,23,16,14,13,13,16,17,13,14,20,16,19,13,12,17,14,15,19,14,17,26,19,31,20,27,17,16,18,22,25,19,25,15,23,15,23,20,17,20,15,18,20,15,15,17,15,24,15,15,16,15,14,22,16,17,16,12,19,17,20,17,32,24,22,17,15,0,0,0,0
12,12,14,15,14,16,14,17,15,18,15,14,27,24,16,22,14,24,16,22,14,14,0,13,12,14,13,12,13,22,14,15,14,14,15,16,15,14,22,16,17,16,14,17,13,14,20,16,19,26,18,33,21,30,18,16,18,22,26,17,26,15,23,15,23,22,17,21,18,22,21,14,17,18,16,27,16,14,12,15,14,23,17,15,15,12,20,15,21,15,31,24,21,16,15,0,0,0,0
12,10,9,10,16,13,12,14,13,16,12,11,24,22,14,19,11,24,14,20,12,14,13,0,9,10,10,8,9,23,11,11,12,10,13,10,11,9,20,17,18,14,8,16,12,11,18,12,18,24,17,31,19,28,16,15,18,20,25,17,25,13,22,13,22,20,16,20,15,19,19,12,15,17,13,25,13,14,11,14,10,21,16,15,11,9,18,12,19,12,32,24,21,17,11,0,0,0,0
13,13,11,13,15,15,14,16,15,17,14,13,25,23,15,21,13,23,15,20,12,14,12,8,1,8,11,7,8,20,10,13,13,12,12,14,12,12,18,14,16,11,10,14,12,13,17,13,17,25,17,32,20,28,16,15,17,20,23,17,25,14,21,14,21,20,17,20,14,18,20,12,15,17,14,25,13,15,13,15,12,22,17,15,12,10,18,13,19,14,31,25,21,17,14,0,0,0,0
15,15,14,15,13,15,14,14,13,18,15,13,23,22,15,20,13,23,15,21,13,15,14,10,8,0,12,8,11,18,10,13,14,13,12,17,13,15,14,10,12,9,12,12,13,15,15,12,16,23,16,29,17,26,15,15,15,18,19,17,21,14,18,14,18,18,17,18,14,17,19,13,13,15,12,23,13,15,15,16,15,20,18,16,12,12,16,13,17,14,28,24,20,16,15,0,0,0,0
11,12,11,12,10,15,8,15,8,14,13,6,24,17,9,15,7,20,8,14,6,7,13,10,11,12,1,9,12,21,15,12,12,11,12,14,9,11,17,14,17,10,9,14,8,12,17,12,17,25,17,32,20,28,16,15,17,21,23,18,25,15,22,13,20,21,17,18,14,18,19,14,14,16,13,24,12,13,13,14,12,21,15,14,14,8,19,13,20,14,30,22,21,17,12,0,0,0,0
12,13,11,13,16,14,13,15,14,17,14,13,25,21,13,21,13,24,14,20,12,14,12,7,7,8,9,0,9,19,10,13,13,12,12,14,11,11,19,15,16,12,11,14,10,13,17,14,17,25,17,30,18,26,14,15,17,18,22,17,25,14,21,13,20,21,16,20,14,18,20,13,15,13,14,24,13,14,14,12,13,20,17,14,12,9,17,13,18,13,30,22,19,16,12,0,0,0,0
15,15,13,13,17,15,14,15,14,16,14,13,25,22,16,20,13,25,16,20,13,14,13,9,8,11,12,9,0,20,10,14,14,14,14,16,14,14,20,16,18,14,11,17,13,13,20,15,18,24,19,31,21,28,18,15,19,20,24,16,25,15,22,15,22,21,15,19,16,19,19,13,16,16,15,25,15,14,14,15,12,20,15,15,14,13,19,14,20,15,32,25,21,17,15,0,0,0,0
21,23,21,24,21,23,21,24,23,20,23,22,23,25,21,22,21,24,21,22,22,23,22,23,20,18,21,19,20,0,21,22,22,23,22,28,24,26,22,18,19,21,23,22,21,22,16,12,12,22,11,24,12,23,11,23,14,24,13,21,14,22,12,23,13,13,23,13,24,13,21,21,13,10,11,24,12,20,25,22,22,24,24,24,24,23,22,23,23,24,30,25,24,24,25,500,1000,0,0
16,14,17,16,17,17,16,17,16,18,15,15,23,23,16,22,16,25,15,22,15,16,14,11,10,10,15,10,10,21,0,15,15,15,14,18,16,14,16,16,18,14,10,17,16,12,18,12,19,23,17,32,21,28,17,15,18,19,23,18,25,17,22,15,22,22,17,20,17,20,20,13,16,17,14,25,14,17,17,17,16,20,17,15,14,16,19,14,19,14,31,25,21,18,17,0,0,0,0
13,11,10,12,15,13,12,14,12,16,14,13,26,21,14,19,12,24,14,20,13,14,15,11,13,13,12,13,14,22,15,0,4,5,12,14,12,13,17,15,17,11,12,13,14,13,18,15,17,24,17,31,19,27,16,13,16,18,21,17,24,12,20,12,20,19,17,20,15,19,19,13,14,17,14,26,15,9,13,16,13,22,17,16,13,12,19,14,19,14,28,20,22,14,10,0,0,0,0
13,11,11,12,15,13,12,15,14,16,13,12,26,21,14,18,11,23,14,19,12,13,14,12,13,14,12,13,14,22,15,4,0,5,12,14,12,13,19,16,17,13,12,15,14,13,18,14,18,25,18,32,20,28,16,15,18,20,23,17,26,13,22,14,22,21,16,20,16,20,21,13,16,16,13,26,15,11,13,15,12,21,17,16,13,12,18,14,19,15,29,21,22,17,12,0,0,0,0
11,9,7,7,14,15,13,16,14,16,13,11,25,22,14,18,11,24,14,19,12,13,14,10,12,13,11,12,14,23,15,5,5,1,10,9,8,8,19,15,16,13,8,14,12,11,18,13,18,25,18,32,20,28,16,15,18,21,24,18,26,14,23,14,23,22,17,20,16,20,21,12,16,17,13,26,14,11,8,14,9,21,16,16,11,7,19,13,20,14,29,21,21,18,11,0,0,0,0
9,9,10,11,17,15,15,16,16,17,13,13,25,22,15,21,14,25,16,21,14,16,15,11,12,12,12,12,14,22,14,12,12,10,2,11,9,10,16,14,16,15,10,17,13,9,20,13,19,23,18,32,20,28,16,13,16,13,19,15,25,13,22,13,22,22,15,19,16,20,19,10,16,17,14,25,14,14,9,14,10,20,14,11,8,10,16,8,17,9,30,23,21,18,11,0,0,0,0
12,11,10,6,19,17,16,18,17,18,16,15,30,26,18,22,15,28,18,22,15,17,16,10,14,17,14,14,16,28,18,14,14,9,11,1,7,4,23,19,21,18,10,19,14,11,23,18,23,29,23,36,24,33,21,17,22,24,30,20,31,15,26,15,26,26,18,24,19,25,24,14,20,22,18,30,18,16,8,17,10,24,18,16,10,7,21,13,23,15,34,26,23,20,12,0,0,0,0
10,10,9,6,17,16,14,16,14,17,14,12,26,23,15,21,13,25,14,20,12,13,15,11,12,13,7,11,14,24,16,12,12,8,9,7,1,6,18,16,17,13,9,14,7,8,20,14,19,27,19,34,22,30,18,16,18,22,25,19,27,15,24,14,22,23,17,20,15,20,21,12,16,18,15,26,14,15,6,14,9,22,16,14,9,6,20,12,21,13,33,25,22,18,10,0,0,0,0
11,10,9,6,18,16,14,16,14,17,14,12,27,24,16,21,13,27,16,21,13,14,14,9,12,15,11,11,14,26,14,13,13,8,10,4,6,0,19,17,19,15,6,16,11,7,21,15,21,27,20,35,23,31,19,16,20,22,27,18,29,15,25,15,25,24,17,22,18,23,21,12,17,20,16,28,16,16,7,16,9,23,17,15,10,5,21,13,22,14,34,26,23,18,11,0,0,0,0
17,19,19,20,16,19,19,20,20,20,20,19,22,22,20,21,20,25,19,21,19,20,22,20,18,14,17,19,20,22,16,17,19,19,16,23,18,19,0,17,15,11,17,9,16,15,17,18,20,25,18,30,22,26,20,19,19,20,24,19,26,19,22,19,23,22,21,21,17,21,20,18,20,20,20,24,19,19,21,19,20,22,20,19,18,20,21,19,21,19,29,23,21,20,20,0,0,0,0
15,15,16,17,11,17,15,18,16,19,17,15,26,22,15,21,15,24,15,21,14,16,16,17,14,10,14,15,16,18,16,15,16,15,14,19,17,17,17,0,6,11,16,14,16,17,15,15,17,25,18,31,19,27,16,17,16,20,21,17,23,16,20,16,20,20,19,19,17,19,21,18,16,16,15,25,15,14,16,16,17,22,20,18,17,16,19,18,19,17,29,22,22,18,18,0,0,0,0
17,16,18,19,14,18,18,18,19,20,18,18,24,21,18,20,18,24,18,20,17,19,17,18,16,12,17,16,18,19,18,17,17,16,16,21,17,19,15,7,0,15,17,8,10,13,16,16,18,25,19,30,20,26,17,17,18,19,22,18,24,17,21,17,21,20,19,20,16,20,20,18,17,17,16,23,16,16,17,17,18,21,21,19,17,17,19,18,18,17,27,23,21,19,18,0,0,0,0
16,16,13,15,11,15,12,17,13,18,16,13,25,22,14,21,13,24,13,21,13,13,16,14,11,9,10,12,14,21,14,11,13,13,15,19,13,15,12,11,15,0,10,7,14,15,16,15,16,24,16,31,19,28,16,15,15,18,21,18,22,14,18,15,19,18,19,20,16,18,20,16,15,17,14,25,14,15,17,16,15,21,17,17,16,14,19,17,20,17,31,23,21,18,16,0,0,0,0
12,10,9,8,16,16,12,16,12,15,13,9,26,22,14,19,11,25,13,19,11,12,14,8,10,12,9,11,11,23,10,12,12,8,10,10,9,7,17,16,17,10,0,15,12,7,19,14,20,26,19,34,22,30,18,15,19,21,26,17,27,14,24,14,24,23,17,21,17,22,21,11,16,19,15,27,15,16,9,15,9,22,16,14,10,8,20,12,21,13,33,25,22,18,12,0,0,0,0
17,17,14,16,15,15,15,16,17,18,16,17,23,21,18,19,16,23,17,19,16,17,17,16,14,12,14,14,17,22,17,13,15,14,17,20,17,16,10,15,8,8,15,0,7,10,16,16,17,22,17,30,20,26,17,15,17,17,22,18,23,15,19,16,20,19,18,21,15,19,18,16,16,18,15,23,15,16,18,17,16,20,18,18,16,15,18,17,19,17,29,22,20,17,16,0,0,0,0
12,12,11,12,17,14,15,14,15,15,12,13,23,20,16,18,14,22,15,17,13,14,13,12,12,13,7,10,13,21,16,14,14,12,13,14,8,11,16,16,10,14,12,7,0,6,18,13,18,24,17,31,20,27,17,15,18,20,24,17,26,14,22,13,21,21,16,19,14,18,18,13,15,17,14,23,13,15,13,13,12,19,14,14,13,9,18,13,19,13,31,23,21,16,10,0,0,0,0
12,10,10,9,18,15,15,15,15,16,12,12,24,22,17,20,14,25,16,20,14,15,14,11,13,15,12,13,13,22,12,13,13,11,9,11,10,8,15,17,13,15,8,10,6,0,20,13,19,25,18,32,22,28,18,14,19,20,26,16,26,13,23,13,23,23,16,21,16,21,19,11,16,18,15,25,15,15,10,14,9,20,15,13,11,9,19,12,19,12,31,23,21,17,10,0,0,0,0
21,20,18,21,11,21,19,22,19,19,18,16,21,22,18,21,18,25,18,22,19,19,20,18,17,15,17,17,20,16,18,18,18,18,20,23,20,21,17,15,16,16,19,16,18,20,0,9,12,25,8,25,13,23,11,21,14,22,17,22,19,21,15,22,15,14,22,14,18,12,20,20,13,12,11,24,12,18,22,20,18,21,21,21,21,19,21,20,22,20,28,22,21,22,21,0,1000,2000,0
15,15,14,15,15,17,14,18,15,17,12,10,12,20,14,18,13,22,12,19,14,14,16,12,13,12,12,14,15,12,12,15,14,13,13,18,14,15,18,15,16,15,14,16,13,13,9,0,9,21,5,22,10,18,6,17,9,19,15,16,16,16,13,17,12,12,18,10,15,9,16,16,6,7,3,16,4,16,16,16,15,19,16,15,15,14,19,15,19,15,29,23,19,18,16,500,1000,0,0
19,19,19,20,18,19,18,19,18,20,19,18,21,22,18,20,17,24,16,17,14,17,19,18,17,16,17,17,18,12,19,17,18,18,19,23,19,21,20,17,18,16,20,17,18,19,12,9,0,25,8,22,10,20,8,19,9,22,14,20,15,19,11,18,11,10,19,9,20,9,19,19,8,9,7,17,5,18,21,20,19,22,20,19,19,17,19,19,20,19,30,24,21,19,20,500,1000,0,0
23,21,21,26,27,15,22,18,25,25,20,26,13,17,24,24,25,28,26,25,26,26,26,24,25,23,25,25,24,22,23,24,25,25,23,29,28,27,25,25,25,24,26,22,24,25,25,21,25,5,27,18,22,14,22,15,21,12,21,18,22,16,20,17,21,21,16,25,20,25,11,23,22,24,21,13,21,26,27,23,27,17,25,24,26,24,17,23,17,24,23,25,23,19,26,0,1000,0,0
19,20,15,20,18,16,14,20,18,19,16,15,17,21,17,19,16,24,16,20,18,19,18,17,18,16,17,17,19,11,17,17,18,18,18,23,19,20,18,18,19,16,19,17,17,18,8,5,8,23,0,20,8,19,7,19,10,18,14,20,15,20,12,20,12,11,20,10,19,8,19,20,9,8,6,20,8,19,21,18,18,20,19,19,19,18,19,19,20,19,28,23,20,21,19,500,1000,0,0
33,29,30,34,32,21,28,22,29,31,23,30,10,17,25,28,29,30,28,30,30,31,33,31,32,29,32,30,31,24,32,31,32,32,32,36,34,35,30,31,30,31,34,30,31,32,25,22,22,18,20,1,13,4,16,25,23,22,24,24,26,24,21,25,21,21,25,23,25,21,16,30,20,20,20,10,22,31,34,28,32,24,31,32,32,32,23,30,23,30,19,27,24,24,32,500,1000,0,0
22,22,19,22,20,18,17,20,18,21,20,19,22,17,13,21,17,25,19,21,19,20,21,19,20,17,20,18,21,12,21,19,20,20,20,24,22,23,22,19,20,19,22,20,20,22,13,10,10,22,8,13,0,16,4,20,11,21,12,21,14,19,9,20,9,9,22,11,20,9,20,22,8,8,8,22,10,19,23,17,20,22,22,22,22,20,20,20,20,20,23,21,16,21,20,500,1000,0,0
29,25,26,30,29,17,24,18,25,28,19,26,6,14,21,25,25,27,24,27,26,27,30,28,28,26,28,26,28,23,28,27,28,28,28,33,30,31,26,27,26,28,30,26,27,28,23,18,20,14,19,4,16,3,15,21,20,18,24,21,25,20,21,21,21,21,21,23,21,21,13,26,19,16,16,6,18,29,30,25,28,20,27,28,28,28,20,27,19,26,17,24,21,22,29,500,1000,0,0
18,18,15,18,17,16,14,19,16,18,17,16,18,14,10,19,14,23,15,20,16,17,18,16,16,15,16,14,18,11,17,16,16,16,16,21,18,19,20,16,17,16,18,17,17,18,11,6,8,22,7,16,4,13,0,18,8,18,12,19,13,17,9,17,9,9,19,11,18,9,17,19,7,4,4,18,6,17,19,14,16,21,19,18,18,16,19,17,19,16,23,17,14,19,18,500,1000,0,0
15,9,14,17,17,6,13,9,15,18,8,15,20,16,15,21,16,25,16,21,15,16,16,15,15,15,15,15,15,23,15,13,15,15,13,17,16,16,19,17,17,15,15,15,15,14,21,17,19,15,19,25,20,21,18,3,13,10,20,10,23,9,20,7,20,20,11,21,11,22,14,15,18,19,17,20,17,16,16,13,16,15,18,15,14,16,11,13,13,15,22,21,19,10,16,0,0,0,0
19,18,15,19,18,16,15,18,17,19,18,17,21,21,16,21,18,25,16,21,16,18,18,19,18,15,17,17,19,14,18,16,18,18,16,22,18,20,19,16,18,15,19,17,18,19,14,9,9,21,10,23,11,20,8,11,0,18,11,19,13,19,10,17,10,10,20,12,19,12,21,19,9,10,10,20,8,18,20,17,18,21,20,18,17,18,17,16,19,18,26,22,21,19,19,500,0,0,0
20,16,18,23,21,11,17,14,20,22,15,21,19,14,18,22,20,26,21,23,20,22,22,20,20,18,21,18,20,24,19,18,20,21,13,24,22,22,20,20,19,18,21,17,20,20,22,19,22,12,18,22,21,18,18,10,18,2,13,12,20,12,19,12,19,19,14,23,14,23,13,20,19,20,17,19,19,20,22,17,21,12,21,18,20,20,13,19,12,18,20,22,19,13,21,0,0,0,0
25,25,21,26,24,21,20,24,23,25,25,24,27,24,21,24,23,27,23,25,23,25,26,26,23,19,23,22,24,13,23,21,23,24,19,30,25,27,24,21,23,21,26,22,24,26,17,15,14,21,14,24,12,24,12,20,11,12,0,23,10,23,9,23,9,10,25,14,25,14,23,24,14,13,14,26,14,24,27,21,26,23,26,23,27,25,24,24,23,23,25,23,23,24,26,500,1000,0,0
16,11,17,18,18,11,17,12,19,18,11,18,18,16,17,20,17,26,18,20,16,19,17,17,17,17,18,17,16,21,18,17,17,18,15,20,19,18,19,17,18,18,17,18,17,16,22,16,20,18,20,24,21,21,19,10,19,12,23,2,18,7,19,10,23,23,9,19,12,22,13,16,18,20,15,17,15,16,18,16,18,14,19,18,16,18,11,14,14,16,24,24,22,11,19,0,0,0,0
26,26,21,26,25,21,20,25,24,25,26,25,26,23,23,23,23,25,24,24,24,25,26,25,25,21,25,25,25,14,25,24,26,26,25,31,27,29,26,23,25,22,27,23,26,26,19,16,15,22,15,26,14,25,13,23,13,20,10,17,0,21,7,24,10,12,25,14,27,17,22,26,15,16,15,26,14,25,29,22,27,26,26,26,26,26,23,25,25,24,27,25,25,25,27,500,1000,0,0
15,8,14,13,18,8,14,8,14,17,8,15,18,15,14,19,14,25,16,20,14,15,15,13,14,14,15,14,15,22,17,12,13,14,13,15,15,15,19,16,17,14,14,15,14,13,21,16,19,16,20,24,19,20,17,9,19,12,23,7,21,1,17,4,20,20,10,21,10,21,11,14,16,19,15,18,16,14,15,14,14,15,16,14,12,13,12,15,12,14,23,21,19,9,14,0,0,0,0
23,24,17,21,20,19,18,22,21,22,24,23,25,23,19,22,21,25,21,23,22,23,23,23,21,18,22,21,22,12,22,20,22,23,22,26,24,25,22,20,22,18,24,19,22,23,15,13,11,20,12,21,9,21,9,20,10,19,9,19,7,17,0,20,4,7,23,12,23,12,20,24,11,11,11,24,12,20,25,19,22,24,22,22,22,22,21,23,22,22,27,23,21,21,23,500,1000,0,0
14,7,16,15,18,8,15,8,14,17,8,14,19,16,15,19,14,25,15,20,14,15,15,13,14,14,13,13,15,23,15,12,14,14,13,15,14,15,19,16,17,15,14,16,13,13,22,17,18,17,20,25,20,21,17,7,17,12,23,10,24,4,20,1,17,20,10,20,10,21,13,14,17,19,15,19,16,15,15,15,15,14,16,12,12,13,12,14,11,14,24,22,19,8,14,0,0,0,0
23,23,19,23,20,19,18,22,20,23,23,22,24,23,19,22,21,25,20,23,21,23,23,22,21,18,20,20,22,13,22,20,22,23,22,28,24,25,23,20,22,19,24,21,21,23,15,12,11,21,12,21,9,21,9,20,10,19,9,23,10,20,4,17,0,7,23,12,23,12,22,23,10,11,11,23,11,21,25,19,23,23,23,20,22,21,21,23,21,21,27,22,21,21,22,500,1000,0,0
23,23,18,23,20,17,16,20,19,22,22,21,24,22,18,21,19,25,19,23,20,20,22,21,20,18,21,21,21,13,22,19,21,22,23,26,23,24,22,20,21,18,23,19,21,23,14,12,10,21,11,21,9,21,9,20,10,19,10,23,12,20,7,20,7,0,23,12,16,5,22,23,10,11,10,23,11,19,23,20,22,23,23,23,22,21,21,21,22,22,28,23,22,21,22,500,1000,0,0
16,10,18,17,18,10,17,10,17,18,10,17,18,17,18,19,16,25,18,19,16,17,17,16,17,17,17,16,15,23,17,17,16,17,15,18,17,17,21,19,19,19,17,18,16,16,22,18,19,16,20,25,22,21,19,11,20,14,25,9,25,10,23,10,23,23,1,12,11,22,13,13,18,20,17,17,17,17,18,17,17,15,18,17,16,18,13,17,14,17,26,23,21,12,19,0,0,0,0
21,20,20,21,19,21,20,21,20,20,21,20,22,25,21,21,19,25,18,21,19,20,21,20,20,18,18,20,19,13,20,20,20,20,19,24,20,22,21,19,20,20,21,21,19,21,14,10,9,25,10,23,11,23,11,21,12,23,14,19,14,21,12,20,12,12,12,0,22,11,23,18,11,10,10,21,9,21,23,22,20,21,21,20,20,21,22,21,21,21,30,25,23,22,23,500,1000,0,0
17,11,17,18,16,10,16,10,16,19,9,15,17,16,15,20,15,25,16,21,16,15,18,15,14,14,14,14,16,24,17,15,16,16,16,19,16,18,17,17,16,16,17,15,14,16,18,15,20,20,19,25,20,21,18,11,19,14,25,12,27,10,23,10,23,16,11,22,1,12,14,16,18,18,16,19,17,16,17,16,15,15,19,17,14,16,12,16,13,17,23,23,21,11,17,0,0,0,0
22,22,20,22,20,20,19,20,19,22,19,18,21,22,18,21,18,25,18,22,19,18,22,20,19,17,18,18,19,13,20,19,20,20,22,25,22,23,21,19,20,18,22,19,18,21,12,9,9,25,8,21,9,21,9,22,12,23,14,22,17,21,12,21,12,5,22,11,12,0,21,21,9,9,9,22,10,19,22,21,19,22,22,21,20,21,21,21,22,21,29,24,22,21,21,500,1000,0,0
